position	role	kind	logical_path	expected_sha256	actual_sha256	bytes	files	archive_entries	archive_bytes	nested_archive_entries	nested_archive_bytes	forbidden_hits	violations
464	retained-distribution-dependency	jar	distribution:lib/jnr-constants-0.9.9.jar	6862e69646fb726684d8610bc5a65740feab5f235d8d1dc7596113bd1ad54181	6862e69646fb726684d8610bc5a65740feab5f235d8d1dc7596113bd1ad54181	359323	1	208	669446	0	0	0	0
465	retained-distribution-dependency	jar	distribution:lib/jnr-ffi-2.1.7.jar	2ed1bedf59935cd3cc0964bac5cd91638b2e966a82041fe0a6c85f52279c9b34	2ed1bedf59935cd3cc0964bac5cd91638b2e966a82041fe0a6c85f52279c9b34	681158	1	644	1305480	0	0	0	0
466	retained-distribution-dependency	jar	distribution:lib/jnr-posix-3.0.44.jar	8442c39b21a82eab9f07039ddd5caeb1707247e1bf45c2abf3150869393ce182	8442c39b21a82eab9f07039ddd5caeb1707247e1bf45c2abf3150869393ce182	239993	1	206	488278	0	0	0	0
467	retained-distribution-dependency	jar	distribution:lib/jnr-x86asm-1.0.2.jar	39f3675b910e6e9b93825f8284bec9f4ad3044cd20a6f7c8ff9e2f8695ebf21e	39f3675b910e6e9b93825f8284bec9f4ad3044cd20a6f7c8ff9e2f8695ebf21e	219943	1	87	602518	0	0	0	0
468	retained-distribution-dependency	jar	distribution:lib/joda-time-2.8.1.jar	b4670b95f75957c974284c5f3ada966040be2578f643c5c6083d262162061fa2	b4670b95f75957c974284c5f3ada966040be2578f643c5c6083d262162061fa2	621931	1	720	1069676	0	0	0	0
469	retained-distribution-dependency	jar	distribution:lib/json-simple-1.1.1.jar	4e69696892b88b41c55d49ab2fdcc21eead92bf54acc588c0050596c3b75199c	4e69696892b88b41c55d49ab2fdcc21eead92bf54acc588c0050596c3b75199c	23931	1	15	43340	0	0	0	0
470	retained-distribution-dependency	jar	distribution:lib/jsr305-3.0.2.jar	766ad2a0783f2687962c8ad74ceecc38a28b9f72a2d085ee438b7813e928d0c7	766ad2a0783f2687962c8ad74ceecc38a28b9f72a2d085ee438b7813e928d0c7	19936	1	38	26276	0	0	0	0
471	retained-distribution-dependency	jar	distribution:lib/jul-to-slf4j-1.7.36.jar	9e641fb142c5f0b0623d6222c09ea87523a41bf6bed48ac79940724010b989de	9e641fb142c5f0b0623d6222c09ea87523a41bf6bed48ac79940724010b989de	4519	1	4	6534	0	0	0	0
472	retained-distribution-dependency	jar	distribution:lib/liberator-0.15.3.jar	f22c45ee0dea0065915d5777e2dfb756d1fd30cd36bafcc2699bbc09bfc579f8	f22c45ee0dea0065915d5777e2dfb756d1fd30cd36bafcc2699bbc09bfc579f8	42916	1	14	179392	0	0	0	0
473	retained-distribution-dependency	jar	distribution:lib/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar	b372a037d4230aa57fbeffdef30fd6123f9c0c2db85d0aced00c91b974f33f99	b372a037d4230aa57fbeffdef30fd6123f9c0c2db85d0aced00c91b974f33f99	2199	1	3	2520	0	0	0	0
474	retained-distribution-dependency	jar	distribution:lib/log4j-over-slf4j-1.7.36.jar	0a7e032bf5bcdd5b2bf8bf2e5cf02c5646f2aa6fee66933b8150dbe84e651e8a	0a7e032bf5bcdd5b2bf8bf2e5cf02c5646f2aa6fee66933b8150dbe84e651e8a	23715	1	33	37410	0	0	0	0
475	retained-distribution-dependency	jar	distribution:lib/logback-classic-1.2.8.jar	707d0f8ccacb080c8178b9b045414bb62503d403f003505a443df659e3831735	707d0f8ccacb080c8178b9b045414bb62503d403f003505a443df659e3831735	284732	1	194	557458	0	0	0	0
476	retained-distribution-dependency	jar	distribution:lib/logback-core-1.2.8.jar	799fc59faec20f5043ab50bd03e3c9f83381adf1818eae3307257923afd1e44d	799fc59faec20f5043ab50bd03e3c9f83381adf1818eae3307257923afd1e44d	453230	1	356	836230	0	0	0	0
477	retained-distribution-dependency	jar	distribution:lib/memcache-asg-java-client-1.1.0.36.jar	abbfb1455d2164d5c79ed42cf1c83f5adb48ffa175c8d9292fda9569441be363	abbfb1455d2164d5c79ed42cf1c83f5adb48ffa175c8d9292fda9569441be363	525758	1	299	1232758	0	0	0	0
478	retained-distribution-dependency	jar	distribution:lib/metrics-core-3.2.2.jar	5c6f685e41664d10c70c65837cba9e58d39ff3896811e3b5707a934b11c85ad0	5c6f685e41664d10c70c65837cba9e58d39ff3896811e3b5707a934b11c85ad0	129402	1	126	248050	0	0	0	0
479	retained-distribution-dependency	jar	distribution:lib/metrics-spi-2.15.66.jar	a363d71cd87b2f62fb0788ac59a2d5ae61fd42f6b63eca305af3e194786dbe78	a363d71cd87b2f62fb0788ac59a2d5ae61fd42f6b63eca305af3e194786dbe78	23445	1	19	50236	0	0	0	0
480	retained-distribution-dependency	jar	distribution:lib/micrometer-core-1.9.5.jar	2618c65acea9785edaca0804be9bbac664890f09c71b2a67871d09cb1830d4ab	2618c65acea9785edaca0804be9bbac664890f09c71b2a67871d09cb1830d4ab	658036	1	372	1760402	0	0	0	0
481	retained-distribution-dependency	jar	distribution:lib/moustache-1.1.0.jar	fd2790ed3241f11698698e195210d92f0266bc4e8905033225df52c61c6748c6	fd2790ed3241f11698698e195210d92f0266bc4e8905033225df52c61c6748c6	4582	1	5	11039	0	0	0	0
482	retained-distribution-dependency	jar	distribution:lib/msgpack-0.6.12.jar	e09ca65d8520488e80a5dc426848a8afccfd40f4a2eb3b9646042595d3bd9b5e	e09ca65d8520488e80a5dc426848a8afccfd40f4a2eb3b9646042595d3bd9b5e	283342	1	194	565175	0	0	0	0
483	sanitized-datomic-dependency	jar	derived:nano-impl-0.1.325-sanitized.jar	08f9699d6e35b9e052ec85ee15e0896b3a685c74e6e226d8cd89d9c61dbf8d5f	08f9699d6e35b9e052ec85ee15e0896b3a685c74e6e226d8cd89d9c61dbf8d5f	81218	1	11	79362	0	0	0	0
484	retained-distribution-dependency	jar	distribution:lib/native-protocol-1.5.1.jar	955120805ddadd0771b36124679e337a20959c5639bc5de82bb8bce96b10441e	955120805ddadd0771b36124679e337a20959c5639bc5de82bb8bce96b10441e	320153	1	181	825986	0	0	0	0
485	retained-distribution-dependency	jar	distribution:lib/netty-buffer-4.1.100.Final.jar	462874b44ee782fbefec64078cda6eb8e7bf9f0e0af71a928ef4c1f2d564f7ee	462874b44ee782fbefec64078cda6eb8e7bf9f0e0af71a928ef4c1f2d564f7ee	306739	1	144	741660	0	0	0	0
486	retained-distribution-dependency	jar	distribution:lib/netty-codec-4.1.100.Final.jar	180a01ed67af399602e24ff1c32864e7f57f57c4a0fa5e9ab3fe9b0e5e9cf051	180a01ed67af399602e24ff1c32864e7f57f57c4a0fa5e9ab3fe9b0e5e9cf051	345293	1	221	685814	0	0	0	0
487	retained-distribution-dependency	jar	distribution:lib/netty-codec-http-4.1.100.Final.jar	326811d249cb0e5555e78e026e877834e792261c38f0666d80464426695d9590	326811d249cb0e5555e78e026e877834e792261c38f0666d80464426695d9590	657672	1	394	1416849	0	0	0	0
488	retained-distribution-dependency	jar	distribution:lib/netty-codec-socks-4.1.100.Final.jar	608a453b90f8384ba4efcdc6db7f899a1f10b9ea1890954696e6cfac45ff1ba9	608a453b90f8384ba4efcdc6db7f899a1f10b9ea1890954696e6cfac45ff1ba9	120979	1	113	210978	0	0	0	0
489	retained-distribution-dependency	jar	distribution:lib/netty-common-4.1.100.Final.jar	d2908301f1ac6f2910900742473c15d701765d3d4467acdb1eebb9df3aa82885	d2908301f1ac6f2910900742473c15d701765d3d4467acdb1eebb9df3aa82885	660474	1	500	1346376	0	0	0	0
490	retained-distribution-dependency	jar	distribution:lib/netty-handler-4.1.100.Final.jar	0e10e584c2e7fdf7f4804e14760ed987003f1b62ab982f62eaf13a9892793d3a	0e10e584c2e7fdf7f4804e14760ed987003f1b62ab982f62eaf13a9892793d3a	561288	1	366	1181675	0	0	0	0
491	retained-distribution-dependency	jar	distribution:lib/netty-handler-proxy-4.1.100.Final.jar	686dbc2e61407f216d6cb267dd7954896f851dd34b58be3e757c5a89f20a5e67	686dbc2e61407f216d6cb267dd7954896f851dd34b58be3e757c5a89f20a5e67	25492	1	18	50893	0	0	0	0
492	retained-distribution-dependency	jar	distribution:lib/netty-resolver-4.1.100.Final.jar	c42c481c776e9d367a45cc3a67a06f65897d280334eb30b2362b8c55b7523f4f	c42c481c776e9d367a45cc3a67a06f65897d280334eb30b2362b8c55b7523f4f	37795	1	34	74796	0	0	0	0
493	retained-distribution-dependency	jar	distribution:lib/netty-transport-4.1.100.Final.jar	b1deeceedab3734cdb959c55f4be5ab4a667a8aed59121ff93763f49470f5470	b1deeceedab3734cdb959c55f4be5ab4a667a8aed59121ff93763f49470f5470	489999	1	375	1040198	0	0	0	0
494	retained-distribution-dependency	jar	distribution:lib/netty-transport-classes-epoll-4.1.100.Final.jar	9abc4b17b1212b33666eae4e8013d0bb78a9a2bcd0a9a621b9bd06a7e5fc0050	9abc4b17b1212b33666eae4e8013d0bb78a9a2bcd0a9a621b9bd06a7e5fc0050	147139	1	76	342081	0	0	0	0
495	retained-distribution-dependency	jar	distribution:lib/netty-transport-classes-kqueue-4.1.100.Final.jar	70b40962b01ab594bed5cd311cd8768b224155c948118af60412ab23bc55ed50	70b40962b01ab594bed5cd311cd8768b224155c948118af60412ab23bc55ed50	108428	1	55	252614	0	0	0	0
496	retained-distribution-dependency	jar	distribution:lib/netty-transport-native-epoll-4.1.100.Final-linux-x86_64.jar	a108fb47babb7678b5b2abb1fc8b34510bd2f705faa450447860647f2de4ebaa	a108fb47babb7678b5b2abb1fc8b34510bd2f705faa450447860647f2de4ebaa	39373	1	6	120773	0	0	0	0
497	retained-distribution-dependency	jar	distribution:lib/netty-transport-native-kqueue-4.1.100.Final-osx-x86_64.jar	9ca2ba0121e35ea25228cf27ec553279966ca0a7f9c61e33ad1d9ea50477360d	9ca2ba0121e35ea25228cf27ec553279966ca0a7f9c61e33ad1d9ea50477360d	25020	1	6	95779	0	0	0	0
498	retained-distribution-dependency	jar	distribution:lib/netty-transport-native-unix-common-4.1.100.Final.jar	5d888230a04c4a3e647c64e933cefb64fd49056f969bfb734c8a3fcedf0bea8a	5d888230a04c4a3e647c64e933cefb64fd49056f969bfb734c8a3fcedf0bea8a	43968	1	37	103994	0	0	0	0
499	retained-distribution-dependency	jar	distribution:lib/ns-tracker-0.4.0.jar	127b0b8a0c47c6868244d322dd28611515b4079d2b1c87639a789a64135299a5	127b0b8a0c47c6868244d322dd28611515b4079d2b1c87639a789a64135299a5	12448	1	10	27697	0	0	0	0
500	retained-distribution-dependency	jar	distribution:lib/postgresql-42.5.1.jar	89e8bffa8b37b9487946012c690cf04f3103953051c1c193d88ee36b68d365ae	89e8bffa8b37b9487946012c690cf04f3103953051c1c193d88ee36b68d365ae	1046770	1	475	2078325	0	0	0	0
501	retained-distribution-dependency	jar	distribution:lib/profiles-2.15.66.jar	5548754f205aa4293a7108496ce61137c252c0679c7d6912a0a71f6b52a1f0db	5548754f205aa4293a7108496ce61137c252c0679c7d6912a0a71f6b52a1f0db	30698	1	21	66953	0	0	0	0
502	retained-distribution-dependency	jar	distribution:lib/query-stats-1.0.13.jar	55a447d5d493156866a9d0dbd0a47b5e34c75285a1915ed06ff42f76fb39f290	55a447d5d493156866a9d0dbd0a47b5e34c75285a1915ed06ff42f76fb39f290	43138	1	37	75495	0	0	0	0
503	retained-distribution-dependency	jar	distribution:lib/query-support-0.8.28.jar	086973461a46353cb10f6f4a9bfff9e083bd05f3754494069acf6f0a7651f84e	086973461a46353cb10f6f4a9bfff9e083bd05f3754494069acf6f0a7651f84e	11315	1	8	25601	0	0	0	0
504	retained-distribution-dependency	jar	distribution:lib/reactive-streams-1.0.3.jar	1dee0481072d19c929b623e155e14d2f6085dc011529a0a0dbefc84cf571d865	1dee0481072d19c929b623e155e14d2f6085dc011529a0a0dbefc84cf571d865	11369	1	14	21983	0	0	0	0
505	retained-distribution-dependency	jar	distribution:lib/rebl-0.9.242.jar	9da01d1e84a8268cb59bfd35f15315d63af720c2eec81bc247ef3883383bf602	9da01d1e84a8268cb59bfd35f15315d63af720c2eec81bc247ef3883383bf602	2745912	1	485	11584634	0	0	0	0
506	retained-distribution-dependency	jar	distribution:lib/regions-2.15.66.jar	a19ad2bf981c3fd2d930b6978c816511363223732df0ceabf7b67948cd1e5cd0	a19ad2bf981c3fd2d930b6978c816511363223732df0ceabf7b67948cd1e5cd0	457388	1	272	1239635	0	0	0	0
507	retained-distribution-dependency	jar	distribution:lib/rewrite-clj-0.6.1.jar	71b2e0d614117c0836b204b840133768da9c6ad07f94a3562d1cc26c93550363	71b2e0d614117c0836b204b840133768da9c6ad07f94a3562d1cc26c93550363	43032	1	46	102990	0	0	0	0
508	retained-distribution-dependency	jar	distribution:lib/rewrite-cljs-0.4.4.jar	84881a4dcefe0156d39e29436b86164b8e65033718e9cf91954bc4701e3f6041	84881a4dcefe0156d39e29436b86164b8e65033718e9cf91954bc4701e3f6041	38438	1	40	99574	0	0	0	0
509	retained-distribution-dependency	jar	distribution:lib/ring-1.10.0.jar	6e31261fc1aac7e7e08d15483eb796bba49d9902936c686a52b09a9407137a7d	6e31261fc1aac7e7e08d15483eb796bba49d9902936c686a52b09a9407137a7d	4582	1	6	7208	0	0	0	0
510	retained-distribution-dependency	jar	distribution:lib/ring-codec-1.2.0.jar	6fd8ad050062055b57b738110671f68f435774443d1826e62f4ec64d2c4565c2	6fd8ad050062055b57b738110671f68f435774443d1826e62f4ec64d2c4565c2	5943	1	7	10291	0	0	0	0
511	retained-distribution-dependency	jar	distribution:lib/ring-core-1.10.0.jar	f3dd27387369fbbc627c7aed04c2cfdd5965a349e2ebfb54e8b9bf962b20c58a	f3dd27387369fbbc627c7aed04c2cfdd5965a349e2ebfb54e8b9bf962b20c58a	32717	1	30	79392	0	0	0	0
512	retained-distribution-dependency	jar	distribution:lib/ring-devel-1.10.0.jar	3d1d110cf741cef99bbffc4b8a598967b5af42618c713026d6aad95e6054695a	3d1d110cf741cef99bbffc4b8a598967b5af42618c713026d6aad95e6054695a	9403	1	10	18695	0	0	0	0
513	retained-distribution-dependency	jar	distribution:lib/ring-jetty-adapter-1.10.0.jar	8d224dc95a88da7e42da9b7f68527eca18070803fe0b1c74ee2da6a794281dfc	8d224dc95a88da7e42da9b7f68527eca18070803fe0b1c74ee2da6a794281dfc	5909	1	5	15331	0	0	0	0
514	retained-distribution-dependency	jar	distribution:lib/ring-servlet-1.10.0.jar	5e822497a1d5814c527f492bb5d5f38e6671ec714845f72724b1bd9d12fbebc2	5e822497a1d5814c527f492bb5d5f38e6671ec714845f72724b1bd9d12fbebc2	4809	1	5	9880	0	0	0	0
515	retained-distribution-dependency	jar	distribution:lib/s3-848.2.1413.0.jar	43227bda5ec8d3c76dcf166a0710c19aa1e2ab66ee5a1aae6590521c89edd35c	43227bda5ec8d3c76dcf166a0710c19aa1e2ab66ee5a1aae6590521c89edd35c	103523	1	7	742215	0	0	0	0
516	retained-distribution-dependency	jar	distribution:lib/sdk-core-2.15.66.jar	e2b124b05fb833cee569402d133800ab0b2a2bd60adc2b2bac4f1af2bdd0baf8	e2b124b05fb833cee569402d133800ab0b2a2bd60adc2b2bac4f1af2bdd0baf8	578162	1	465	1394640	0	0	0	0
517	retained-distribution-dependency	jar	distribution:lib/slf4j-api-1.7.32.jar	3624f8474c1af46d75f98bc097d7864a323c81b3808aa43689a6e1c601c027be	3624f8474c1af46d75f98bc097d7864a323c81b3808aa43689a6e1c601c027be	41513	1	37	86907	0	0	0	0
518	retained-distribution-dependency	jar	distribution:lib/spec.alpha-0.3.218.jar	67ec898eb55c66a957a55279dd85d1376bb994bd87668b2b0de1eb3b97e8aae0	67ec898eb55c66a957a55279dd85d1376bb994bd87668b2b0de1eb3b97e8aae0	635617	1	493	1205242	0	0	0	0
519	retained-distribution-dependency	jar	distribution:lib/spotbugs-annotations-3.1.12.jar	b0954eeb5fbca69ab648dab24e812e24587ad67638a101d8fd16363431da7cb7	b0954eeb5fbca69ab648dab24e812e24587ad67638a101d8fd16363431da7cb7	15120	1	25	18821	0	0	0	0
520	retained-distribution-dependency	jar	distribution:lib/tap-0.1.38.jar	046f0d4cd680930f3a3c6aef4d3c265f6f06ac55801b58b0a91322e1322ed044	046f0d4cd680930f3a3c6aef4d3c265f6f06ac55801b58b0a91322e1322ed044	177821	1	152	297449	0	0	0	0
521	retained-distribution-dependency	jar	distribution:lib/tomcat-jdbc-7.0.109.jar	7f94076cbf859a3ab66ed91ba625afc314c2f7d9163bc314287e2485e50160a4	7f94076cbf859a3ab66ed91ba625afc314c2f7d9163bc314287e2485e50160a4	141415	1	59	320739	0	0	0	0
522	retained-distribution-dependency	jar	distribution:lib/tomcat-juli-7.0.109.jar	71d6f40372884e26695c25e762f83d94c75d58bf1a007f5f1505900d3b1570db	71d6f40372884e26695c25e762f83d94c75d58bf1a007f5f1505900d3b1570db	50838	1	36	95054	0	0	0	0
523	retained-distribution-dependency	jar	distribution:lib/tools.analyzer-1.1.1.jar	eba167fca1179fb156a8e38bdc2e9d49dff491e5150965b54839b952fceed060	eba167fca1179fb156a8e38bdc2e9d49dff491e5150965b54839b952fceed060	31532	1	20	85314	0	0	0	0
524	retained-distribution-dependency	jar	distribution:lib/tools.analyzer.jvm-1.2.3.jar	86332ef629ede50e1ad910dfb835e4cf3427073cfab2907e52b9ab2fb2f61416	86332ef629ede50e1ad910dfb835e4cf3427073cfab2907e52b9ab2fb2f61416	36123	1	20	111166	0	0	0	0
525	retained-distribution-dependency	jar	distribution:lib/tools.cli-1.0.219.jar	946003ac2f2288e0c0c58861624df3ef98111c9e8877eb401ca528cc377f97a9	946003ac2f2288e0c0c58861624df3ef98111c9e8877eb401ca528cc377f97a9	11167	1	4	33378	0	0	0	0
526	retained-distribution-dependency	jar	distribution:lib/tools.logging-1.2.4.jar	46fe0a3cd0234980be7fed8e437b1de107beaea4953194be8f71ba3b048f1929	46fe0a3cd0234980be7fed8e437b1de107beaea4953194be8f71ba3b048f1929	12206	1	7	41486	0	0	0	0
527	retained-distribution-dependency	jar	distribution:lib/tools.namespace-0.2.11.jar	0c5f0be70614edf5b0772d157de067c4f276c1f7ed27a3cd20bc0654aed8adae	0c5f0be70614edf5b0772d157de067c4f276c1f7ed27a3cd20bc0654aed8adae	18440	1	13	45515	0	0	0	0
528	retained-distribution-dependency	jar	distribution:lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	52543	1	19	175749	0	0	0	0
529	retained-distribution-dependency	jar	distribution:lib/transit-clj-1.0.333.jar	8e0352a002cf95ddeb52770b950c1eb5ea96b7351fce39e0fee93e21ca63befb	8e0352a002cf95ddeb52770b950c1eb5ea96b7351fce39e0fee93e21ca63befb	6876	1	4	22237	0	0	0	0
530	retained-distribution-dependency	jar	distribution:lib/transit-java-1.0.371.jar	9267acceaa6bc8e89d5cbf65f847838647876d721af208324e38cd0040b23696	9267acceaa6bc8e89d5cbf65f847838647876d721af208324e38cd0040b23696	104152	1	110	207338	0	0	0	0
531	retained-distribution-dependency	jar	distribution:lib/utils-2.15.66.jar	9cbe2ae701e815258986d6732108ed3b2d8c4c0eb510f9d5561be847e19c832e	9cbe2ae701e815258986d6732108ed3b2d8c4c0eb510f9d5561be847e19c832e	114812	1	87	237000	0	0	0	0
532	retained-distribution-dependency	jar	distribution:lib/validation-api-2.0.0.Final.jar	85a0326d97f5439bbfa7888cd48588f948f2eb8cce907643ee7e7b0793906e5d	85a0326d97f5439bbfa7888cd48588f948f2eb8cce907643ee7e7b0793906e5d	93081	1	149	144125	0	0	0	0
