source_namespace	source_var	target	count
datomic.error	with-unwind*	datomic.error/runonce	1
datomic.excise	a-target?	datomic.db/eid->part	1
datomic.excise	bootids	datomic.db/BOOT-IDS	1
datomic.excise	component-es-set	datomic.db/datoms	1
datomic.excise	component-es-set	datomic.excise/component-attr?	1
datomic.excise	create-a->xpreds	datomic.excise/a-target?	1
datomic.excise	create-a->xpreds	datomic.excise/pred	1
datomic.excise	create-a->xpreds	datomic.excise/target	1
datomic.excise	create-as-pred	datomic.excise/create-a->xpreds	1
datomic.excise	create-e->xpreds	datomic.excise/e-target?	1
datomic.excise	create-e->xpreds	datomic.excise/pred-and-extent	1
datomic.excise	create-e->xpreds	datomic.excise/target	1
datomic.excise	create-es-pred	datomic.excise/create-e->xpreds	1
datomic.excise	create-es-pred	datomic.excise/ref-datom?	1
datomic.excise	create-xpreds	datomic.excise/create-as-pred	1
datomic.excise	create-xpreds	datomic.excise/create-es-pred	1
datomic.excise	e-target?	datomic.db/eid->part	1
datomic.excise	get-before-t	datomic.db/as-of-t	1
datomic.excise	keeper?	datomic.excise/bootids	1
datomic.excise	pred	datomic.excise/pred-and-extent	1
datomic.excise	pred-and-extent	datomic.db/attribute	2
datomic.excise	pred-and-extent	datomic.db/datoms	3
datomic.excise	pred-and-extent	datomic.db/eid->eidx	2
datomic.excise	pred-and-extent	datomic.db/eid->part	1
datomic.excise	pred-and-extent	datomic.db/resolve-id	1
datomic.excise	pred-and-extent	datomic.excise/component-es-set	1
datomic.excise	pred-and-extent	datomic.excise/get-before-t	1
datomic.excise	pred-and-extent	datomic.excise/keeper?	1
datomic.excise	ref-datom?	datomic.db/require-attr	1
datomic.excise	target	datomic.db/resolve-id	1
datomic.extension-resolver	allow-list->pred	datomic.common/qualified-symbol?	1
datomic.extension-resolver	resolve!	datomic.common/qualified-symbol?	1
datomic.extension-resolver	wildcard-name?	datomic.common/qualified-symbol?	1
datomic.extensions	-gather	datomic.db/datum	1
datomic.extensions	-gather	datomic.db/resolve-id	1
datomic.extensions	-gather	datomic.db/windowed	1
datomic.extensions	<	datomic.common/compare	1
datomic.extensions	db-attr-splits	datomic.stats/db-attr-splits	1
datomic.extensions	ensure-sv-attrid	datomic.db/attribute	1
datomic.extensions	ensure-sv-attrid	datomic.db/require-attrid	1
datomic.extensions	fulltext	datomic.fulltext/search	1
datomic.extensions	get-else	datomic.db/datoms	1
datomic.extensions	get-some	datomic.db/datoms	1
datomic.extensions	missing?	datomic.db/datoms	1
datomic.extensions	tx-ids	datomic.db/make-eid	1
datomic.external-sort	FileSystemSorter	datomic.common/pooled-mapv	1
datomic.external-sort	FileSystemSorter	datomic.iter/merge-iters	1
datomic.external-sort	FileSystemSorter	datomic.iter/reduce	1
datomic.external-sort	file-system-sorter	datomic.common/compare	1
datomic.external-sort	file-system-sorter	datomic.common/thread-pool	1
datomic.external-sort	file-system-sorter	datomic.config/property	1
datomic.external-sort-datoms	consume-sorted-datoms	datomic.external-sort/file-system-sorter	1
datomic.external-sort-datoms	consume-sorted-datoms	datomic.external-sort/temp-file-io	1
datomic.external-sort-datoms	consume-sorted-datoms	datomic.fressian/reader-iter	1
datomic.external-sort-datoms	create-file-writer	datomic.fressian/create-writer	1
datomic.external-sort-datoms	datom-read-handlers	datomic.db/asserting-datum	1
datomic.external-sort-datoms	datom-read-handlers	datomic.db/make-eid	1
datomic.external-sort-datoms	datom-read-handlers	datomic.db/retracting-datum	1
datomic.external-sort-datoms	datom-read-handlers	datomic.fressian/user-read-handlers	1
datomic.external-sort-datoms	datom-write-handlers	datomic.fressian/user-write-handlers	1
datomic.fressian	byte-buf	datomic.io/bytestream->buf	1
datomic.fressian	fressian-val	datomic.io/gzip-buffer	1
datomic.fressian	read-seq	datomic.queue/queue-seq	1
datomic.fressian	record-latencies	datomic.monitor/add-stat	1
datomic.fressian	user-read-handlers	datomic.function/construct	1
datomic.fressian	val->obj	datomic.common/return-or-throw	1
datomic.fulltext	ClusteredFulltext	datomic.common/getx	1
datomic.fulltext	ClusteredFulltext	datomic.fulltext/cluster-directory	1
datomic.fulltext	SearchIterator	datomic.lucene/get-field	3
datomic.fulltext	SearchIterator	datomic.lucene/long-value	2
datomic.fulltext	SearchIterator	datomic.lucene/string-value	1
datomic.fulltext	add-chunked-data-to-writer	datomic.fulltext-index/datum->doc	2
datomic.fulltext	add-chunked-data-to-writer	datomic.lucene/add-documents	2
datomic.fulltext	add-chunked-data-to-writer	datomic.slf4j/format-as-msec	2
datomic.fulltext	add-chunked-data-to-writer	datomic.slf4j/process	4
datomic.fulltext	add-data-to-writer	datomic.fulltext-index/datum->doc	2
datomic.fulltext	add-data-to-writer	datomic.lucene/add-document	2
datomic.fulltext	build-index	datomic.common/getx	2
datomic.fulltext	build-index	datomic.db/scan-aevt	1
datomic.fulltext	build-index	datomic.fulltext/do-indexing-job	2
datomic.fulltext	build-index	datomic.fulltext/separate-history	1
datomic.fulltext	build-index	datomic.fulltext/write-changed-val	2
datomic.fulltext	build-index	datomic.iter/iter-seq	1
datomic.fulltext	build-index	datomic.monitor/add-stat	1
datomic.fulltext	build-index	datomic.slf4j/format-as-msec	1
datomic.fulltext	build-index	datomic.slf4j/process	3
datomic.fulltext	clustered-fulltext	datomic.common/getx	1
datomic.fulltext	create-index-on-dir	datomic.fulltext/add-chunked-data-to-writer	1
datomic.fulltext	create-index-on-dir	datomic.fulltext/remove-data-from-reader	1
datomic.fulltext	create-index-on-dir	datomic.lucene/index-writer	1
datomic.fulltext	create-indexing-job	datomic.common/create-temp-directory	1
datomic.fulltext	create-indexing-job	datomic.fulltext/cluster-directory	1
datomic.fulltext	create-indexing-job	datomic.fulltext/hybrid-dir	1
datomic.fulltext	create-indexing-job	datomic.fulltext/null-dir	1
datomic.fulltext	create-indexing-job	datomic.fulltext/work-dir	1
datomic.fulltext	create-indexing-job	datomic.lucene/fs-directory	1
datomic.fulltext	do-indexing-job	datomic.common/delete-file-recursively	1
datomic.fulltext	do-indexing-job	datomic.fulltext/create-index-on-dir	1
datomic.fulltext	do-indexing-job	datomic.fulltext/create-indexing-job	1
datomic.fulltext	do-indexing-job	datomic.fulltext/promote-to-cluster	1
datomic.fulltext	do-indexing-job	datomic.monitor/alarm	1
datomic.fulltext	do-indexing-job	datomic.slf4j/caused-by	1
datomic.fulltext	do-indexing-job	datomic.slf4j/format-as-msec	2
datomic.fulltext	do-indexing-job	datomic.slf4j/process	5
datomic.fulltext	doc->datum	datomic.db/asserting-datum	1
datomic.fulltext	doc->datum	datomic.lucene/get-field	3
datomic.fulltext	doc->datum	datomic.lucene/long-value	2
datomic.fulltext	doc->datum	datomic.lucene/string-value	1
datomic.fulltext	find-historic-docid	datomic.common/compare	1
datomic.fulltext	find-historic-docid	datomic.fulltext/doc->datum	1
datomic.fulltext	find-historic-docid	datomic.lucene/boolean-query	1
datomic.fulltext	find-historic-docid	datomic.lucene/long-query	2
datomic.fulltext	find-matching-assertion	datomic.common/compare	1
datomic.fulltext	find-matching-assertion	datomic.db/datum	1
datomic.fulltext	find-matching-assertion	datomic.db/dget	1
datomic.fulltext	find-matching-assertion	datomic.iter/filter	1
datomic.fulltext	null-dir	datomic.fulltext/cluster-directory	1
datomic.fulltext	promote-to-cluster	datomic.clusterfs/chunk-keys	1
datomic.fulltext	promote-to-cluster	datomic.clusterfs/create-fs	1
datomic.fulltext	promote-to-cluster	datomic.fulltext/index-files	2
datomic.fulltext	read-handlers	datomic.clusterfs/read-handlers	1
datomic.fulltext	remove-data-from-reader	datomic.fulltext/find-historic-docid	1
datomic.fulltext	remove-data-from-reader	datomic.lucene/index-searcher	1
datomic.fulltext	remove-data-from-reader	datomic.slf4j/process	2
datomic.fulltext	search	datomic.db/resolve-id	1
datomic.fulltext	search	datomic.fulltext/fulltext-index-reader	1
datomic.fulltext	search	datomic.fulltext/search-iterable	1
datomic.fulltext	search	datomic.lucene/index-searcher	1
datomic.fulltext	search	datomic.lucene/multi-reader	1
datomic.fulltext	search-iterable	datomic.common/compare	1
datomic.fulltext	search-iterable	datomic.db/datum	1
datomic.fulltext	search-iterable	datomic.db/dget	1
datomic.fulltext	search-iterable	datomic.db/windowed	1
datomic.fulltext	search-iterable	datomic.lucene/get-field	2
datomic.fulltext	search-iterable	datomic.lucene/long-value	1
datomic.fulltext	search-iterable	datomic.lucene/parse-query	1
datomic.fulltext	search-iterable	datomic.lucene/string-value	1
datomic.fulltext	separate-history	datomic.common/compare	1
datomic.fulltext	separate-history	datomic.fulltext/find-matching-assertion	1
datomic.fulltext	write-changed-val	datomic.cluster/uuid->val-key	2
datomic.fulltext	write-changed-val	datomic.common/rand-uuid	1
datomic.fulltext	write-changed-val	datomic.fressian/fressian-val	1
datomic.fulltext	write-changed-val	datomic.fulltext/write-handlers	1
datomic.fulltext	write-handlers	datomic.clusterfs/write-handlers	1
datomic.fulltext-index	PersistentFulltext	datomic.lucene/persistent-directory	1
datomic.fulltext-index	datum->doc	datomic.lucene/document	1
datomic.fulltext-index	datum->doc	datomic.lucene/long-field	2
datomic.fulltext-index	datum->doc	datomic.lucene/string-field	1
datomic.fulltext-index	update-fulltext	datomic.fulltext-index/datum->doc	1
datomic.fulltext-index	update-fulltext	datomic.lucene/add-document	1
datomic.fulltext-index	update-fulltext	datomic.lucene/index-writer	1
datomic.fulltext-index	update-fulltext	datomic.lucene/persistent-directory	1
datomic.function	Function	datomic.common/compare	3
datomic.function	construct	datomic.error/arg	1
datomic.function	construct	datomic.janino/java-data-fn	1
datomic.function	normalize	datomic.common/force-map-keywords	1
datomic.future	add-bounding-warning	datomic.monitor/add-stat	1
datomic.future	add-bounding-warning	datomic.slf4j/process	1
datomic.future	future	datomic.future/-future-with-channel-impl	1
datomic.future	future	datomic.future/add-bounding-warning	1
datomic.future	future	datomic.future/bounding-warn-seconds	1
datomic.future	future-call	datomic.future/-future-with-channel-impl	1
datomic.future	future-call	datomic.future/add-bounding-warning	1
datomic.future	future-call	datomic.future/bounding-warn-seconds	1
datomic.future	pfuture	datomic.future/-future-with-channel-impl	1
datomic.future	pfuture	datomic.future/add-bounding-warning	1
datomic.future	pfuture	datomic.future/bounding-warn-seconds	1
datomic.future	pfuture-call	datomic.future/-future-with-channel-impl	1
datomic.future	pfuture-call	datomic.future/add-bounding-warning	1
datomic.future	pfuture-call	datomic.future/bounding-warn-seconds	1
datomic.garbage	append-leaf	datomic.cluster/uuid->val-key	4
datomic.garbage	append-leaf	datomic.cluster/val-key->uuid	1
datomic.garbage	append-leaf	datomic.common/getx	1
datomic.garbage	append-leaf	datomic.common/rand-uuid	1
datomic.garbage	append-leaf	datomic.garbage.fressian/->GarbageDir	1
datomic.garbage	append-leaf	datomic.slf4j/process	1
datomic.garbage	create-garbage-node	datomic.cluster/uuid->val-key	1
datomic.garbage	create-garbage-node	datomic.fressian/byte-buf	1
datomic.garbage	create-garbage-node	datomic.garbage.fressian/write-handlers	1
datomic.garbage	create-garbage-node	datomic.io/gzip-buffer	1
datomic.garbage	deleted-db-cluster-conf	datomic.uri/parse	1
datomic.garbage	do-mark-garbage	datomic.cluster/uuid->val-key	1
datomic.garbage	do-mark-garbage	datomic.garbage.fressian/->GarbageLeaf	1
datomic.garbage	do-mark-garbage	datomic.monitor/add-stat	1
datomic.garbage	do-mark-garbage	datomic.slf4j/caused-by	1
datomic.garbage	do-mark-garbage	datomic.slf4j/format-as-msec	1
datomic.garbage	do-mark-garbage	datomic.slf4j/process	3
datomic.garbage	ensure-root	datomic.cluster/val-key->uuid	1
datomic.garbage	ensure-root	datomic.common/getx	1
datomic.garbage	ensure-root-ref	datomic.cluster/reset-ref	1
datomic.garbage	ensure-root-ref	datomic.cluster/uuid->val-key	1
datomic.garbage	ensure-root-ref	datomic.common/rand-uuid	1
datomic.garbage	ensure-root-ref	datomic.garbage.fressian/->GarbageRoot	1
datomic.garbage	gc	datomic.cluster/uuid->val-key	1
datomic.garbage	gc	datomic.cluster/val-key->uuid	1
datomic.garbage	gc	datomic.slf4j/process	2
datomic.garbage	gc-delete-vals	datomic.monitor/add-stat	1
datomic.garbage	gc-deleted-db	datomic.catalog/remove-deleted-database	1
datomic.garbage	gc-deleted-db	datomic.config/property	1
datomic.garbage	gc-deleted-db	datomic.domain/deserializing-repairing-lookup	1
datomic.garbage	gc-deleted-db	datomic.index/index-ref-key-name	2
datomic.garbage	gc-deleted-db	datomic.log/root-id	1
datomic.garbage	gc-deleted-db	datomic.log/tail-pod-key	1
datomic.garbage	gc-deleted-db	datomic.treewalk/index-tree-seq	2
datomic.garbage	gc-deleted-db	datomic.treewalk/log-tree-seq	2
datomic.garbage	gc-deleted-dbs	datomic.catalog/remove-deleted-database	2
datomic.garbage	gc-deleted-dbs	datomic.coordination/create-db-cluster	2
datomic.garbage	gc-deleted-dbs	datomic.coordination/create-system-cluster	1
datomic.garbage	gc-deleted-dbs	datomic.uri/parse	1
datomic.garbage	gc-dir	datomic.cluster/uuid->val-key	1
datomic.garbage	gc-get-node	datomic.cluster/uuid->val-key	1
datomic.garbage	gc-val->obj	datomic.fressian/val->obj	1
datomic.garbage	gc-val->obj	datomic.garbage.fressian/read-handlers	1
datomic.garbage	get-db-ids	datomic.catalog/db-ids	1
datomic.garbage	get-db-ids	datomic.catalog/get-catalog	1
datomic.garbage	get-db-ids	datomic.coordination/create-system-cluster	1
datomic.garbage	get-db-ids	datomic.uri/parse	1
datomic.garbage	install-mark-handler	datomic.cache/create-computing	1
datomic.garbage	install-mark-handler	datomic.domain/system-cache-olookup	1
datomic.garbage	install-mark-handler	datomic.process.events/subscribe	1
datomic.garbage	pace-gc	datomic.config/property	1
datomic.garbage	queue-gc	datomic.monitor/alarm	1
datomic.garbage	queue-gc	datomic.slf4j/caused-by	1
datomic.garbage	queue-gc	datomic.slf4j/format-as-msec	1
datomic.garbage	queue-gc	datomic.slf4j/process	3
datomic.garbage.fressian	read-handlers	datomic.fressian/user-read-handlers	1
datomic.garbage.fressian	write-handlers	datomic.fressian/user-write-handlers	1
datomic.garbage.pod	pod-gc-delay-msec	datomic.config/property	1
datomic.garbage.pod	schedule-gc	datomic.cluster/BOUNDING_TIMEOUT_MSEC	1
datomic.garbage.pod	schedule-gc	datomic.monitor/add-stat	2
datomic.garbage.pod	schedule-gc	datomic.process/instance	1
datomic.garbage.pod	warn	datomic.slf4j/caused-by	1
datomic.garbage.pod	warn	datomic.slf4j/process	2
datomic.h2	init-embedded	datomic.sql/execute-commands	1
datomic.h2	try-connect	datomic.sql/connect	1
datomic.h2	updating-connect	datomic.slf4j/process	1
datomic.h2	updating-connect	datomic.sql/execute-commands	1
datomic.index	Index	datomic.common/getx	3
datomic.index	Index	datomic.index/get-dir-node	5
datomic.index	Index	datomic.index/ibinary-search	1
datomic.index	Index	datomic.index/ibtree-search	4
datomic.index	Index	datomic.index/use-array-cache?	1
datomic.index	TransposedData	datomic.db/asserting-datum	1
datomic.index	TransposedData	datomic.db/retracting-datum	1
datomic.index	TreeIter	datomic.cache/getx-uncached	1
datomic.index	TreeIter	datomic.cache/read-ahead	1
datomic.index	TreeIter	datomic.common/getx	6
datomic.index	TreeIter	datomic.index/get-dir-node	5
datomic.index	add-avet-indexes	datomic.db/avet-cmp	1
datomic.index	add-avet-indexes	datomic.index/aevt-attrs-datoms	1
datomic.index	add-avet-indexes	datomic.index/avet-cmpi	1
datomic.index	add-avet-indexes	datomic.index/avet-sort-and-process-datoms	1
datomic.index	add-avet-indexes	datomic.index/common-write-handlers	1
datomic.index	add-avet-indexes	datomic.index/idx-key	1
datomic.index	add-avet-indexes	datomic.index/merge-one-index	1
datomic.index	add-avet-indexes	datomic.iter/iter-seq	1
datomic.index	add-avet-indexes	datomic.monitor/add-stat	1
datomic.index	add-avet-indexes	datomic.slf4j/format-as-msec	1
datomic.index	add-avet-indexes	datomic.slf4j/process	2
datomic.index	aevt-attrs-datoms	datomic.db/aevt-cmp	1
datomic.index	aevt-attrs-datoms	datomic.index/attr-datoms	3
datomic.index	aevt-attrs-datoms	datomic.iter/concat	2
datomic.index	aevt-attrs-datoms	datomic.iter/merge-iters	1
datomic.index	aevt-cmpi	datomic.common/compare	1
datomic.index	array-cache-ref	datomic.config/property	1
datomic.index	attr-datoms	datomic.btset/seek	1
datomic.index	attr-datoms	datomic.db/datum	1
datomic.index	attr-datoms	datomic.iter/take-while	1
datomic.index	avet-cmpi	datomic.common/compare	1
datomic.index	avet-sort-and-process-datoms	datomic.config/property	1
datomic.index	avet-sort-and-process-datoms	datomic.db/avet-cmp	1
datomic.index	avet-sort-and-process-datoms	datomic.external-sort-datoms/consume-sorted-datoms	1
datomic.index	avet-sort-and-process-datoms	datomic.slf4j/process	1
datomic.index	build-one-seg	datomic.common/compare	1
datomic.index	build-one-seg	datomic.fressian/begin-closed-list	1
datomic.index	build-one-seg	datomic.fressian/create-writer	1
datomic.index	build-one-seg	datomic.fressian/end-list	1
datomic.index	build-one-seg	datomic.index/*pace-index-fn*	1
datomic.index	build-one-seg	datomic.index/transpose	1
datomic.index	build-one-seg	datomic.io/bytestream->buf	1
datomic.index	build-one-seg	datomic.slf4j/process	1
datomic.index	build-psegs	datomic.common/rand-uuid	1
datomic.index	build-psegs	datomic.index/bounded-count	1
datomic.index	build-psegs	datomic.index/build-one-seg	1
datomic.index	build-psegs	datomic.index/write-vals	2
datomic.index	build-segs	datomic.index/build-psegs	1
datomic.index	build-segs	datomic.index/filter-nohist-pairs	1
datomic.index	build-segs	datomic.index/fred	1
datomic.index	build-segs	datomic.index/fully-partition-by	1
datomic.index	build-segs	datomic.index/separating-retractions	1
datomic.index	common-write-handlers	datomic.fressian/user-write-handlers	1
datomic.index	dir-partition-size	datomic.config/property	1
datomic.index	dir-partition-size	datomic.index/DIR_PARTITION_SIZE	1
datomic.index	disjoined-datoms	datomic.index/paired-assertion-state	1
datomic.index	disjoined-datoms	datomic.index/problem-assertion-state?	1
datomic.index	drop-avet	datomic.common/getx	2
datomic.index	drop-avet	datomic.index/*pace-index-fn*	1
datomic.index	drop-avet	datomic.index/drop-dirnode-leaves	1
datomic.index	drop-avet	datomic.index/root-node	1
datomic.index	drop-avet	datomic.index/transpose	1
datomic.index	drop-avet	datomic.index/write-object	2
datomic.index	drop-avet	datomic.slf4j/process	1
datomic.index	drop-avet-indexes	datomic.index/drop-avets	1
datomic.index	drop-avet-indexes	datomic.slf4j/format-as-msec	1
datomic.index	drop-avet-indexes	datomic.slf4j/process	2
datomic.index	drop-avets	datomic.index/drop-avet	1
datomic.index	drop-dirnode-leaves	datomic.index/dir-node	1
datomic.index	drop-dirnode-leaves	datomic.index/transpose	1
datomic.index	dropped-avet-aids	datomic.db/attribute	1
datomic.index	dropped-avet-aids	datomic.db/datoms	2
datomic.index	eavt-cmpi	datomic.common/compare	1
datomic.index	excise-ents	datomic.btset/seek	1
datomic.index	excise-ents	datomic.db/datum	1
datomic.index	excise-ents	datomic.iter/iter-seq	1
datomic.index	filter-nohist-pairs	datomic.common/compare	1
datomic.index	filter-nohist-pairs	datomic.db/attribute	1
datomic.index	find-index-root-id	datomic.cluster/val-key->uuid	1
datomic.index	find-index-root-id	datomic.index/index-ref-key-name	1
datomic.index	fress	datomic.fressian/byte-buf	1
datomic.index	fress	datomic.io/gzip-buffer	1
datomic.index	fully-partition-by	datomic.index/fully-take-while-delivering-tail	1
datomic.index	get-avet-sorted-datoms-mem	datomic.btset/seek	2
datomic.index	get-avet-sorted-datoms-mem	datomic.db/avet-cmp	1
datomic.index	get-avet-sorted-datoms-mem	datomic.db/datum	2
datomic.index	get-avet-sorted-datoms-mem	datomic.iter/iter-seq	2
datomic.index	get-avet-sorted-datoms-mem	datomic.iter/take-while	2
datomic.index	get-dir-node	datomic.common/getx	1
datomic.index	get-dir-node	datomic.index/use-array-cache?	1
datomic.index	index-read-handlers	datomic.common/ensure-vectors-in-array	1
datomic.index	index-read-handlers	datomic.fressian/user-read-handlers	1
datomic.index	index-read-handlers	datomic.index/dir-node	1
datomic.index	index-read-handlers	datomic.index/root-node	1
datomic.index	index-read-handlers	datomic.index/transposed-data	1
datomic.index	init-index	datomic.cluster/uuid->val-key	1
datomic.index	init-index	datomic.index/index-ref-key-name	1
datomic.index	init-index	datomic.index/init-index*	1
datomic.index	init-index*	datomic.common/rand-uuid	3
datomic.index	init-index*	datomic.config/property	1
datomic.index	init-index*	datomic.db/bootstrap-db	1
datomic.index	init-index*	datomic.index/common-write-handlers	13
datomic.index	init-index*	datomic.index/dir-node	4
datomic.index	init-index*	datomic.index/fress	13
datomic.index	init-index*	datomic.index/root-node	4
datomic.index	init-index*	datomic.index/transpose	12
datomic.index	init-index*	datomic.index/write-vals	1
datomic.index	least-pop-slice	datomic.index/estimate-seg-offset	1
datomic.index	load-index	datomic.common/getx	1
datomic.index	load-index	datomic.db/MIN_SCHEMA_LEVEL	2
datomic.index	load-index	datomic.fulltext/clustered-fulltext	2
datomic.index	load-index	datomic.index/aevt-cmpi	3
datomic.index	load-index	datomic.index/avet-cmpi	3
datomic.index	load-index	datomic.index/eavt-cmpi	3
datomic.index	load-index	datomic.index/lookup-index	12
datomic.index	load-index	datomic.index/raet-cmpi	3
datomic.index	load-index	datomic.index/valid-version	1
datomic.index	load-index	datomic.index/version-root-key	4
datomic.index	load-index	datomic.slf4j/process	1
datomic.index	lookup-index	datomic.common/getx	1
datomic.index	lookup-index	datomic.index/aevt-cmpi	1
datomic.index	lookup-index	datomic.index/avet-cmpi	1
datomic.index	lookup-index	datomic.index/eavt-cmpi	1
datomic.index	lookup-index	datomic.index/raet-cmpi	1
datomic.index	make-sparse-lt	datomic.common/compare	1
datomic.index	mem-index-bytes	datomic.index/MEM_TO_STG_RATIO	1
datomic.index	merge-db	datomic.cluster/uuid->val-key	1
datomic.index	merge-db	datomic.cluster/val-key->uuid	1
datomic.index	merge-db	datomic.common/getx	3
datomic.index	merge-db	datomic.config/property	1
datomic.index	merge-db	datomic.index/*pace-index-fn*	1
datomic.index	merge-db	datomic.index/create-pace-calculator	1
datomic.index	merge-db	datomic.index/index-ref-key-name	2
datomic.index	merge-db	datomic.index/load-index	2
datomic.index	merge-db	datomic.index/merge-db*	1
datomic.index	merge-db	datomic.index/repair-disjoined	1
datomic.index	merge-db	datomic.monitor/add-stat	1
datomic.index	merge-db	datomic.process.events/publish	1
datomic.index	merge-db	datomic.process/instance	1
datomic.index	merge-db	datomic.process/throw-if-failing!	1
datomic.index	merge-db	datomic.slf4j/caused-by	1
datomic.index	merge-db	datomic.slf4j/format-as-msec	1
datomic.index	merge-db	datomic.slf4j/process	3
datomic.index	merge-db*	datomic.btset/seek	3
datomic.index	merge-db*	datomic.cache/getx-uncached	1
datomic.index	merge-db*	datomic.cluster/BOUNDING_TIMEOUT_MSEC	2
datomic.index	merge-db*	datomic.cluster/queueing-writer	1
datomic.index	merge-db*	datomic.cluster/uuid->val-key	2
datomic.index	merge-db*	datomic.common/bounded-deref	1
datomic.index	merge-db*	datomic.common/getx	1
datomic.index	merge-db*	datomic.common/rand-uuid	1
datomic.index	merge-db*	datomic.config/property	2
datomic.index	merge-db*	datomic.db/aevt-cmp	1
datomic.index	merge-db*	datomic.db/avet-cmp	1
datomic.index	merge-db*	datomic.db/eavt-cmp	1
datomic.index	merge-db*	datomic.db/fulltext-attrs	1
datomic.index	merge-db*	datomic.db/raet-cmp	1
datomic.index	merge-db*	datomic.db/resolve-id	1
datomic.index	merge-db*	datomic.excise/create-xpreds	1
datomic.index	merge-db*	datomic.fulltext/build-index	1
datomic.index	merge-db*	datomic.index/BYTES_PER_SEG	1
datomic.index	merge-db*	datomic.index/MID_INDEX_THRESHOLD_FACTOR	1
datomic.index	merge-db*	datomic.index/MIN_MAIN_INDEX_THRESHOLD	1
datomic.index	merge-db*	datomic.index/add-avet-indexes	1
datomic.index	merge-db*	datomic.index/aevt-cmpi	1
datomic.index	merge-db*	datomic.index/avet-cmpi	1
datomic.index	merge-db*	datomic.index/common-write-handlers	5
datomic.index	merge-db*	datomic.index/dir-partition-size	4
datomic.index	merge-db*	datomic.index/drop-avet-indexes	1
datomic.index	merge-db*	datomic.index/dropped-avet-aids	1
datomic.index	merge-db*	datomic.index/eavt-cmpi	1
datomic.index	merge-db*	datomic.index/excise-ents	1
datomic.index	merge-db*	datomic.index/fress	1
datomic.index	merge-db*	datomic.index/idx-key	4
datomic.index	merge-db*	datomic.index/least-pop-slice	1
datomic.index	merge-db*	datomic.index/make-sparse-lt	1
datomic.index	merge-db*	datomic.index/mem-index-bytes	1
datomic.index	merge-db*	datomic.index/merge-one-index	1
datomic.index	merge-db*	datomic.index/needs-new-avet	1
datomic.index	merge-db*	datomic.index/raet-cmpi	1
datomic.index	merge-db*	datomic.index/stg-index-size	2
datomic.index	merge-db*	datomic.index/write-vals	1
datomic.index	merge-db*	datomic.iter/iter-seq	3
datomic.index	merge-db*	datomic.math/round	1
datomic.index	merge-db*	datomic.monitor/add-stat	3
datomic.index	merge-db*	datomic.slf4j/format-as-msec	6
datomic.index	merge-db*	datomic.slf4j/process	22
datomic.index	merge-one-index	datomic.cache/getx-uncached	3
datomic.index	merge-one-index	datomic.cache/put	1
datomic.index	merge-one-index	datomic.cluster/BOUNDING_TIMEOUT_MSEC	3
datomic.index	merge-one-index	datomic.cluster/queueing-writer	1
datomic.index	merge-one-index	datomic.cluster/uuid->val-key	2
datomic.index	merge-one-index	datomic.common/bounded-deref	2
datomic.index	merge-one-index	datomic.common/getx	1
datomic.index	merge-one-index	datomic.common/rand-uuid	1
datomic.index	merge-one-index	datomic.config/property	1
datomic.index	merge-one-index	datomic.excise/datoms	1
datomic.index	merge-one-index	datomic.excise/remove?	1
datomic.index	merge-one-index	datomic.index/bounded-count	1
datomic.index	merge-one-index	datomic.index/build-psegs	1
datomic.index	merge-one-index	datomic.index/build-segs	2
datomic.index	merge-one-index	datomic.index/deref-or-throw	1
datomic.index	merge-one-index	datomic.index/dir-partition-size	1
datomic.index	merge-one-index	datomic.index/fress	1
datomic.index	merge-one-index	datomic.index/fully-take-while-delivering-tail	1
datomic.index	merge-one-index	datomic.index/index-parallelism	2
datomic.index	merge-one-index	datomic.index/lookup-index	1
datomic.index	merge-one-index	datomic.index/make-sparse-lt	1
datomic.index	merge-one-index	datomic.index/merge-data	1
datomic.index	merge-one-index	datomic.index/root-node	1
datomic.index	merge-one-index	datomic.index/start-dirs-pipeline	1
datomic.index	merge-one-index	datomic.index/transpose	1
datomic.index	merge-one-index	datomic.index/write-vals	1
datomic.index	merge-one-index	datomic.monitor/add-stat	3
datomic.index	merge-one-index	datomic.slf4j/caused-by	1
datomic.index	merge-one-index	datomic.slf4j/process	7
datomic.index	mindiff	datomic.index/strdiff	1
datomic.index	mindiff	datomic.index/vecdiff	1
datomic.index	paired-assertion-state	datomic.common/compare	1
datomic.index	paired-assertion-state	datomic.index/retract-assert-pair?	2
datomic.index	raet-cmpi	datomic.common/compare	1
datomic.index	repair-disjoined	datomic.index/disjoined-datoms	2
datomic.index	repair-disjoined	datomic.slf4j/format-as-msec	2
datomic.index	repair-disjoined	datomic.slf4j/process	5
datomic.index	retract-assert-pair?	datomic.common/compare	1
datomic.index	seg-last-datom	datomic.cache/getx-uncached	1
datomic.index	separating-retractions	datomic.common/compare	1
datomic.index	separating-retractions	datomic.db/attribute	1
datomic.index	serialize-dir	datomic.index/common-write-handlers	1
datomic.index	serialize-dir	datomic.index/dir-node	1
datomic.index	serialize-dir	datomic.index/fress	1
datomic.index	serialize-dir	datomic.index/transpose	1
datomic.index	sparse-datom	datomic.common/compare	1
datomic.index	sparse-datom	datomic.db/asserting-datum	1
datomic.index	sparse-datom	datomic.db/retracting-datum	1
datomic.index	sparse-datom	datomic.index/mindiff	3
datomic.index	sparse-e-xf	datomic.index/seg-last-datom	1
