path	origin	archive	reading_group_hint	counterpart	baseline_relation	baseline_sha256
1.0.7705/transactor/src-clj/liberator/conneg.clj	exact-bundled-dependency	lib/liberator-0.15.3.jar	dependency-or-resource		only-in-this-artifact	18ecc522bade7f380755c51761330ae1d0568d937a1b6888accb3bcf1c4b6608
1.0.7705/transactor/src-clj/liberator/core.clj	exact-bundled-dependency	lib/liberator-0.15.3.jar	dependency-or-resource		only-in-this-artifact	69a2b8625a4916f53a39b1c6e028c35f7ad43828ab55938c0bc79a9477bb949c
1.0.7705/transactor/src-clj/liberator/representation.clj	exact-bundled-dependency	lib/liberator-0.15.3.jar	dependency-or-resource		only-in-this-artifact	983959aac2f6adf68343dc4068f5a5e156bdb12c648dbc1edd01b5a3b04501b1
1.0.7705/transactor/src-clj/liberator/util.clj	exact-bundled-dependency	lib/liberator-0.15.3.jar	dependency-or-resource		only-in-this-artifact	01b304cfa74dcd2ce0b12be1ba0df6747d0ef345e9c5d96db22f19e95a432bb4
1.0.7705/transactor/src-clj/net/cgrand/moustache.clj	exact-bundled-dependency	lib/moustache-1.1.0.jar	dependency-or-resource		only-in-this-artifact	3b3775ae927f6a9981f665076eadbd5b21d1cfa0616471ded993af1f6e9f4769
1.0.7705/transactor/src-clj/ring/core/protocols.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	82b0220dab70a5d742e00d15c98ebff34cdc0382490ea77bb13d2afec6539cd2
1.0.7705/transactor/src-clj/ring/middleware/keyword_params.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	f887bfef018e6184a4ce2e55293fa84f16c413167ead408a60315fc8e5d352a8
1.0.7705/transactor/src-clj/ring/middleware/params.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	8606ae53ead821b99e8d524503cc8cae4768bafea726270ba8da923e9f5d2deb
1.0.7705/transactor/src-clj/ring/util/codec.clj	exact-bundled-dependency	lib/ring-codec-1.2.0.jar	dependency-or-resource		only-in-this-artifact	d0369e8c98ced16d2b8d19a49745c807b37638af5fbc59a811716f3737f5d697
1.0.7705/transactor/src-clj/ring/util/io.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	380b4f1cfa4a37cdfa4c0e5dc7039dfe349cad59740859516abcd426a236c8f5
1.0.7705/transactor/src-clj/ring/util/parsing.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	e9a9b06546fefad4de5b17ef7d8ac21ff64bb79022136b0e9ee93cacf1d8126c
1.0.7705/transactor/src-clj/ring/util/request.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	42bf652533f4248629e0ec6f5580c97a80dc483419d05632c0fb78f7cada8fb6
1.0.7705/transactor/src-clj/ring/util/response.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	43f3d704efb235c2da60424f99baa26162f6432e25d2af934cb3605a2d65c2be
1.0.7705/transactor/src-clj/ring/util/servlet.clj	exact-bundled-dependency	lib/ring-servlet-1.10.0.jar	dependency-or-resource		only-in-this-artifact	63b65f5e24b806866d1dcc6eb12269e82b94102b87125b2a3444ba86b4a4a675
1.0.7705/transactor/src-clj/ring/util/time.clj	exact-bundled-dependency	lib/ring-core-1.10.0.jar	dependency-or-resource		only-in-this-artifact	35e0eada360ce52f74188d4217a8ba1c1a70ecb48e38ea1583c80957beab22da
1.0.7705/transactor/src-java/com/datomic/impl/peer/ActiveMQInputStream.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/com/datomic/impl/peer/ActiveMQInputStream.java	byte-identical	82cfd44d3a33107143616c9cae4817480c371e3b6bfe50d42fda0de044465a8b
1.0.7705/transactor/src-java/com/datomic/lucene/store/DatomicThunk.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/com/datomic/lucene/store/DatomicThunk.java	byte-identical	504dba2b3868e675bc4a19c8599ac7d9094add4cb5fd66044448cce4a273cc57
1.0.7705/transactor/src-java/datomic/Attribute.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/Attribute.java	byte-identical	a5a90192c1a95c2477d11c58a2e195dbf9286a9aedf0030aaa8c67e587b80f41
1.0.7705/transactor/src-java/datomic/Connection.java	recovered-java-origin		application-and-transport-boundaries	1.0.7705/peer/src-java/datomic/Connection.java	byte-identical	172281b355060ad90cf7852436e61d82bbac1c85cca88115c7b267eaf324f9ec
1.0.7705/transactor/src-java/datomic/Database.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/Database.java	byte-identical	a65dcbb1ff7ad8ba321e04e70767db7a310074ef5f4a2a16fc009309581e6a95
1.0.7705/transactor/src-java/datomic/Datom.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/Datom.java	byte-identical	af09e726a46eb3f28109dd9161cc781bcecc8fbe755db3ec9d0b4d98892dcc38
1.0.7705/transactor/src-java/datomic/Entity.java	recovered-java-origin		query-navigation-and-search	1.0.7705/peer/src-java/datomic/Entity.java	byte-identical	af0504349b3bd27dc2738f940712dd8c7def9afd3676eb060c423c3258cc66ca
1.0.7705/transactor/src-java/datomic/ListenableFuture.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/ListenableFuture.java	byte-identical	a84bad7cf2ea9096374ce90ee931da0f4ac61134315da10a3b02db8209de6ae9
1.0.7705/transactor/src-java/datomic/Log.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/Log.java	byte-identical	e513c16bc547369f2264947481f9ded2df4de1e624de9030d9d36f7148db9225
1.0.7705/transactor/src-java/datomic/Peer.java	recovered-java-origin		application-and-transport-boundaries	1.0.7705/peer/src-java/datomic/Peer.java	byte-identical	1d7565d5e7950635144144a33c643a711fee779581b7612b9e960a4c795e4e45
1.0.7705/transactor/src-java/datomic/QueryRequest.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/QueryRequest.java	byte-identical	900f0115e38dcf70c7165b9d9ad22848c2165960f3bcdfd8d6f41a0c7c082bc9
1.0.7705/transactor/src-java/datomic/Util.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/Util.java	byte-identical	10492a45b17600ba1bf6fd08be33e3a59d66f257af0ab5c7a1fce9505ca0f11a
1.0.7705/transactor/src-java/datomic/functions/Fn.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn.java	byte-identical	8e53341aa771342614968ad3b744996c572c8090ef021745032b266536c900e8
1.0.7705/transactor/src-java/datomic/functions/Fn0.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn0.java	byte-identical	bf7f36ce561f66b34e4208caa4d0e562374c9d7081aaf0996125301390b6abbe
1.0.7705/transactor/src-java/datomic/functions/Fn1.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn1.java	byte-identical	27ada56c943e0c3abbeb4ef76738e56d7e246112ded71739c0295613f9a769de
1.0.7705/transactor/src-java/datomic/functions/Fn10.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn10.java	byte-identical	3c72044d80864e0bab8e0daaf4ddec89664ff17a9ba12b6b9d068ca1761ef49d
1.0.7705/transactor/src-java/datomic/functions/Fn2.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn2.java	byte-identical	9386883481b818ab8c367bede74bb23815fe5f64141048b843aaba226679672a
1.0.7705/transactor/src-java/datomic/functions/Fn3.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn3.java	byte-identical	2b33111f86f1640cf75c336b3e13e67eee0b31b1adbfd7ef335d6f145d8633b4
1.0.7705/transactor/src-java/datomic/functions/Fn4.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn4.java	byte-identical	7cfda4af7326e532ea49920e8684adcae0986d1cf25b4f53a08d6279529988b6
1.0.7705/transactor/src-java/datomic/functions/Fn5.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn5.java	byte-identical	82cb03d096c3435ba57eb60e2c3e121d0d3d9f25753a60ab067690f7f4fa9d15
1.0.7705/transactor/src-java/datomic/functions/Fn6.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn6.java	byte-identical	64a73d2cac4db404b44724f912732911b9227c4596d07a0e491e8062a9fc6b9d
1.0.7705/transactor/src-java/datomic/functions/Fn7.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn7.java	byte-identical	bfb3bbe494e1942bbfb97105faf2535b02f9325c6bf53f0190bb2c573ffc2900
1.0.7705/transactor/src-java/datomic/functions/Fn8.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn8.java	byte-identical	a1ea02543b0acad2a05e48bf393c39d00886b19d5cbd5485f5452ef6b57053ba
1.0.7705/transactor/src-java/datomic/functions/Fn9.java	recovered-java-origin		jvm-callable-boundary	1.0.7705/peer/src-java/datomic/functions/Fn9.java	byte-identical	f19c0690a76a99dc32446cef5fe8a1a2f0bb1a340be10e6b2d7c0b50da54e45d
1.0.7705/transactor/src-java/datomic/impl/Circular.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/Circular.java	byte-identical	58339f8929e38ef5f7266d5fbafa261d98bb9d4a823aeaca0d71c7f4e568c4ea
1.0.7705/transactor/src-java/datomic/impl/Config.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/Config.java	byte-identical	5b656f063a63d6edd1e5a80543f33291bbd258e7888e7fc2c06936a14bb96dfe
1.0.7705/transactor/src-java/datomic/impl/Exceptions.java	recovered-java-origin		storage-abstractions-and-providers	1.0.7705/peer/src-java/datomic/impl/Exceptions.java	byte-identical	f460658f450fa6d23b380d533dafd6632b1315b134fdc98795705abd9d7c6670
1.0.7705/transactor/src-java/datomic/impl/FnCacheLoader.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/FnCacheLoader.java	byte-identical	8738026c4f83ea6c4e5605f01dee2ec685cd5e3d85a74a9fdbb2fc03f807dd8f
1.0.7705/transactor/src-java/datomic/impl/JavaByteUtil.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/JavaByteUtil.java	byte-identical	2c5c2ab2903036593544cf44a73ebe0a72d5ebd4ea82417cfbfc464a424bfbf8
1.0.7705/transactor/src-java/datomic/impl/LoggedOutputStream.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/LoggedOutputStream.java	byte-identical	f13b58abcfe8e9c353381b26da766f7a9c4f7544d278fd9392eef7ad5693631a
1.0.7705/transactor/src-java/datomic/impl/MersenneTwisterFast.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/MersenneTwisterFast.java	same-path-not-byte-identical	6c8f1327e0494eed39b1cf56168911fa4a45eae85a6fec54852be1d1c6fd1e06
1.0.7705/transactor/src-java/datomic/impl/ModifiedFNVHash.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/ModifiedFNVHash.java	byte-identical	147356c3bcfdc6eb28f9f8063a6f9262d5557cb5e919e09d91384054b50c646e
1.0.7705/transactor/src-java/datomic/impl/MurmurHash.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/MurmurHash.java	byte-identical	c5eaa34577a79a9ebdcb0e610c2a09362e57daf556052d5b62e74c3d8aec27e0
1.0.7705/transactor/src-java/datomic/impl/PriorityExecutor.java	recovered-java-origin		storage-abstractions-and-providers	1.0.7705/peer/src-java/datomic/impl/PriorityExecutor.java	byte-identical	cedc4208b9a4f3cf5d9dcd8690ac7ca39c9ce060cff901873914751d9b00aa5d
1.0.7705/transactor/src-java/datomic/impl/Shell.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/Shell.java	byte-identical	67e19c06074c5dfa2bdfbd10a5317ba1a01097043fd64213136c18e892bbb6a0
1.0.7705/transactor/src-java/datomic/impl/clusterfs/Closed.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/clusterfs/Closed.java	byte-identical	6488de3187c85414adb9b6a50f1a52cea1c1e7e87191f7ebca4ca9b9469d7607
1.0.7705/transactor/src-java/datomic/impl/clusterfs/IClusterFS.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/clusterfs/IClusterFS.java	byte-identical	4e2af3de2996c72f4cad0e1d75501b8efe4732d3213839c07328770d35a57551
1.0.7705/transactor/src-java/datomic/impl/db/IDatum.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/db/IDatum.java	byte-identical	2b33d5fe3d03825ac79c9d43d8f524f0c1c910858cbd262ede724d523a089b94
1.0.7705/transactor/src-java/datomic/impl/lucene/ClusterDirectory.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/lucene/ClusterDirectory.java	byte-identical	798d66a9a10ead5be6be0cbcf594e74f57d51f2d13b82cfc9159e35a75a377f1
1.0.7705/transactor/src-java/datomic/impl/lucene/ClusterIndexInput.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/lucene/ClusterIndexInput.java	byte-identical	de911d1a41d5128029bc48f3dfd0f6fd6ae7ce572f3fbc699d3f35f6e59562f8
1.0.7705/transactor/src-java/datomic/impl/lucene/DirectoryRef.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/lucene/DirectoryRef.java	byte-identical	58db4f128013c90d57af710a3c50212e53c0623f8e93baa790ba1ae0ae1d6e24
1.0.7705/transactor/src-java/datomic/impl/lucene/EmptyIndexInput.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/lucene/EmptyIndexInput.java	byte-identical	9aab4bf4f403b20dc8afd99e27fe427e28a187a1d19853015a64e58c8b011517
1.0.7705/transactor/src-java/datomic/impl/lucene/HybridDirectory.java	recovered-java-origin		shared-model-or-support-to-inspect	1.0.7705/peer/src-java/datomic/impl/lucene/HybridDirectory.java	byte-identical	f799f0e7d3e4a980d4ce21f2cf0e77da8068e99285fec82027e8eef2e1bb64aa
1.0.7705/transactor/src-java/datomic_jetty/impl/ProxyHandler.java	recovered-java-origin		dependency-or-resource		only-in-this-artifact	8e4698b6fd2d792d3e8fc5bb745137954d53538dc4b4b184fdb8b18bad637a47
1.0.7705/transactor/src-java/org/eclipse/jetty/servlets/EventSource.java	recovered-java-origin		dependency-or-resource		only-in-this-artifact	ffeeb4d82d678a26034d7ddaabfd414dd5ecd6cf4289976f5de13a2a06729ece
1.0.7705/transactor/src-java/org/eclipse/jetty/servlets/EventSourceServlet.java	recovered-java-origin		dependency-or-resource		only-in-this-artifact	7116b72043b16ea1796ea10bd651f994ce6399cf43dc7bd3754f45a63912ee3c
