jar	entry	size	compressed_size	crc32	method	sha256
aws-java-sdk-api-gateway-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-api-gateway/pom.properties	125	121	bc09a62a	deflated	8006071611171b97bd3e975de00a640db6579d816fe49a4c7996af6633130fc6
aws-java-sdk-api-gateway-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-api-gateway/pom.xml	3573	1044	9f6b00a2	deflated	9d053c83ea6909f85fffa61f277dd2dd41b44fe3489d65ea995d30410767f182
aws-java-sdk-api-gateway-1.12.564.jar	com/amazonaws/services/apigateway/request.handler2s	68	67	61f963af	deflated	15f2838f127fe2ac24161ad09d5cf843bc980f3af0824dd9fbb59bfce0b5fa55
aws-java-sdk-apigatewaymanagementapi-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-apigatewaymanagementapi-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-apigatewaymanagementapi/pom.properties	137	127	e268f07e	deflated	c2e774b2fda8f65d017cad63511836118b3d5dfd06f9ff9f62459edd49337fa2
aws-java-sdk-apigatewaymanagementapi-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-apigatewaymanagementapi/pom.xml	3638	1062	dd6ef65a	deflated	abf5dbab6e6eb593bd8a758fd9c6cc647544b4530af7a60557c571bc1dbf6e47
aws-java-sdk-apigatewayv2-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-apigatewayv2-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-apigatewayv2/pom.properties	126	121	4262ec7d	deflated	fc545b893fdcfa16d9a8713ab566fb9dca68772a2206e513f950c300d6dae4fc
aws-java-sdk-apigatewayv2-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-apigatewayv2/pom.xml	3583	1054	fdd52cd7	deflated	5914fa186147204f0523784e8997f234789e2550519da4aed8535918ff1f1c59
aws-java-sdk-appconfig-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appconfig-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appconfig/pom.properties	123	118	67641051	deflated	1c8a0d85e6565cc9bd264eb00c604330103eaa0507f0360ed8e0be54cbe5fa49
aws-java-sdk-appconfig-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appconfig/pom.xml	3571	1045	3aa5946b	deflated	d482774e78936ca6f5de3cf693de8fdbdcb23aad54f14a42495add288b0466bb
aws-java-sdk-appconfigdata-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appconfigdata-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appconfigdata/pom.properties	127	120	d11b6fbc	deflated	ba8fd79f2a231f582a50637bf7e9fca59958733ba51f8f929e0d176ba1bb70ca
aws-java-sdk-appconfigdata-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appconfigdata/pom.xml	3585	1050	303e6c41	deflated	0ee03160d742337b745ef4971db91a6ef66278312f2f85af082a264f6cce5f78
aws-java-sdk-appfabric-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appfabric-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appfabric/pom.properties	123	119	2ffd5bb7	deflated	50cd82fea62e5f7e2d5f8a3fc4bc274cc4da9935a5571e90e1474adbf8e296bb
aws-java-sdk-appfabric-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appfabric/pom.xml	3550	1043	14972f2a	deflated	1847961ffe3f9e868e5e931badbd38d64dcc2295797d1f8ac0daf6d2d06e94bd
aws-java-sdk-appflow-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appflow-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appflow/pom.properties	121	117	3820b4d4	deflated	f09a246c4da6644644277a6617aea7111cc351e672b3cff7bb89f04a5bb87813
aws-java-sdk-appflow-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appflow/pom.xml	3561	1044	50665fab	deflated	e301c1108941c028a6444e4f8d243769775a83c237c5aeb554c3d268b71ce6b1
aws-java-sdk-appintegrations-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appintegrations-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appintegrations/pom.properties	129	123	64aa0418	deflated	9072dab4dfeae0879e5cfb63c9fc24819ce1871ebc4e422969cb497f7c504e1b
aws-java-sdk-appintegrations-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appintegrations/pom.xml	3601	1051	f245945d	deflated	b361c49355fefde2e476acc6ce617366cda2c09a158b7c1aeb03a55066726a67
aws-java-sdk-applicationautoscaling-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-applicationautoscaling-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-applicationautoscaling/pom.properties	136	127	7827506e	deflated	12dcf00360fb1bcf69a7b6b501570c5b277aa7cac3bd2d73da8361d73fa1903e
aws-java-sdk-applicationautoscaling-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-applicationautoscaling/pom.xml	3634	1052	cc2b5242	deflated	619abc94a42f75844bcb55b67ca1ac62cc02e3a75bf87c7cecf3037287563ab5
aws-java-sdk-applicationcostprofiler-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-applicationcostprofiler-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-applicationcostprofiler/pom.properties	137	128	619ec886	deflated	dc90928b2324a0400be3d503d34c01aea30a9e9be73e0d31e583d1a6d64ca2d2
aws-java-sdk-applicationcostprofiler-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-applicationcostprofiler/pom.xml	3638	1050	a1c2aa33	deflated	c381a247af3eff552edd8fa4e3572d7f469c1773a559bdb113e1b5cedc5fec41
aws-java-sdk-applicationinsights-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-applicationinsights-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-applicationinsights/pom.properties	133	126	97b84ebd	deflated	c9238658aa11b3cb10481f116d4ee19dfbf2c70e7812d2c378d99a6b296fe58b
aws-java-sdk-applicationinsights-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-applicationinsights/pom.xml	3657	1061	937d2674	deflated	af28a9c6154a80a9c918cd551a1cb009e4c0911c44b096bd3b900120defedbdc
aws-java-sdk-appmesh-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appmesh-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appmesh/pom.properties	121	117	3711dabb	deflated	31ee7666dbae75d31f5aad9b40be9b55f67bc4c62d082fe560803d55fbae5790
aws-java-sdk-appmesh-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appmesh/pom.xml	3555	1045	092359d1	deflated	f5d3e4661906df2ee30b649d3a1c4cf84a27790a1c8dc81a261638ba6c4c0396
aws-java-sdk-appregistry-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appregistry-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appregistry/pom.properties	125	120	a377ffdb	deflated	dce11f57cd36ca6bdf1aaa67c37e4ef609683d92e4597f91a27c4a45a0b6b56e
aws-java-sdk-appregistry-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appregistry/pom.xml	3623	1056	d85b24e6	deflated	40f8b410d02d4ca521d4f69db54aebd28e5cf8447d5f528aff92533dfd33c592
aws-java-sdk-apprunner-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-apprunner-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-apprunner/pom.properties	123	119	3f3176a0	deflated	215ae2b43213b4b0fab0248e31016a505f848846d775135b48e02f918b88c7e3
aws-java-sdk-apprunner-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-apprunner/pom.xml	3565	1046	17435d6d	deflated	497dfc5bf127081a6c4117a45ff26a94bc492f6376231f39d4d7e0dd8af553ec
aws-java-sdk-appstream-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appstream-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appstream/pom.properties	123	118	b3f2b312	deflated	00817b1e41a132117004b4e88c3b05088f98aa1263b5de3493c788fef6da8cda
aws-java-sdk-appstream-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appstream/pom.xml	3564	1043	ae8cd96a	deflated	0bd3455532591e3bf71a69d839ada6d2c25af7eeb32eab60204c0841e8257d86
aws-java-sdk-appsync-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-appsync-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appsync/pom.properties	121	117	fa55114f	deflated	8a2da4e0072f6d117e4e957f6e23fa6151bdfa954484c1424f0d1f1de19f1046
aws-java-sdk-appsync-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-appsync/pom.xml	3552	1044	ea05ff7d	deflated	c95c31b82a6c912cf0d2e2392091d39e98a8d9a4f2dea1a4e4c8f4abd34f2524
aws-java-sdk-arczonalshift-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-arczonalshift-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-arczonalshift/pom.properties	127	121	f85b92a4	deflated	60d326c58e71948e69e871364c5c0736b08ec15554b3111528f76ac115cf8723
aws-java-sdk-arczonalshift-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-arczonalshift/pom.xml	3594	1054	9e178cbb	deflated	392abc84e0b49b84de6b1c18cbcda8e6173a3f39e22c82538cbd1042d3ae3509
aws-java-sdk-athena-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-athena-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-athena/pom.properties	120	116	a1581a69	deflated	cc23246a46762399220f6b49f7ec2844617428e0ed1621956191addfd9d34634
aws-java-sdk-athena-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-athena/pom.xml	3556	1043	4cd69ad7	deflated	eaf71beff2a2affb325fff29e6891abcf32b8d7f07853c858196ed72fea265ae
aws-java-sdk-auditmanager-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-auditmanager-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-auditmanager/pom.properties	126	119	75eb3303	deflated	0799e255f338a7a0869b8118515cfb32c35278357a8819fb2ae2be084363ed72
aws-java-sdk-auditmanager-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-auditmanager/pom.xml	3580	1048	10f00310	deflated	5353f71ade8a28db9a9c473263abb3778b0f8be3f1e937324130c22eadf89cfc
aws-java-sdk-augmentedairuntime-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-augmentedairuntime-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-augmentedairuntime/pom.properties	132	125	38a0d679	deflated	a359447c28ced35817024ab85679b6dd4bc743bb51cfbf07dfae4fb304792c93
aws-java-sdk-augmentedairuntime-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-augmentedairuntime/pom.xml	3622	1058	e1b521a5	deflated	a74a89a5221ccbc786621e9451300de33f848377b3c59212b0fe182d96daddc4
aws-java-sdk-autoscaling-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-autoscaling-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-autoscaling/pom.properties	125	119	8d8a5918	deflated	aca161bbe7a243c29169710d10fe3be3ca3c01169d2b7bf8d8195c3e392c7fd0
aws-java-sdk-autoscaling-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-autoscaling/pom.xml	3563	1045	5c7a727c	deflated	c8ec0c03f0e07c18795a9fdd331bc22ddf4d92129691c8d0a03a815924c4d966
aws-java-sdk-autoscalingplans-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-autoscalingplans-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-autoscalingplans/pom.properties	130	122	58310256	deflated	3a481fe36dca90afde629cfaf99993e0688698620ee79299d579dce2fbc16b83
aws-java-sdk-autoscalingplans-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-autoscalingplans/pom.xml	3603	1054	9820ba77	deflated	e22334ddf642e8e185b1d6106e836037dd31945ec28dda1b755988901468210d
aws-java-sdk-backup-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-backup-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-backup/pom.properties	120	116	c457721b	deflated	37710db0b65f8a04edfd45c2aadeedda139fff598c0265b99e9ec7b4bdfbec01
aws-java-sdk-backup-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-backup/pom.xml	3547	1041	61991f5b	deflated	11704b96f3e79dd2de429925afef61d12ae5dd3c6ed1e035f5705f75df003d3c
aws-java-sdk-backupgateway-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-backupgateway-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-backupgateway/pom.properties	127	122	efbfe98b	deflated	49efbe20172dcee2ba108f29f0c683efc0f3e9e17793342b3f236ae94d6f49ca
aws-java-sdk-backupgateway-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-backupgateway/pom.xml	3585	1051	20b0142b	deflated	d0312970b311680135a2a937f35b9b27e582eae39357dba870898c6659e90851
aws-java-sdk-backupstorage-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-backupstorage-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-backupstorage/pom.properties	127	121	c2ae07a3	deflated	b52f89afafb8707af68bf620d6e9a41cddbf65fd0be4361dd0900b042ab85db0
aws-java-sdk-backupstorage-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-backupstorage/pom.xml	3585	1052	0249d0d8	deflated	6008fe8bc5133302f6bbd2b8c92875a1fe4099a78dc8caa97f0b9de4988eed83
aws-java-sdk-batch-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-batch-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-batch/pom.properties	119	116	9aa5e3c3	deflated	e540f91e96986c2c0061736b76a863bb96550a6ad96d2e585495ec4f4b6eadad
aws-java-sdk-batch-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-batch/pom.xml	3535	1035	929a3a51	deflated	e5dbd2fe925f185da5f5382052a10a39def32d6a1a945b8762aca4df752f7534
aws-java-sdk-bedrock-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-bedrock-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-bedrock/pom.properties	121	118	58e2be24	deflated	ab3fcddd1acc2d52a1e21fcf736220d6d4da2d2d4474861a35395a8bbfd068f7
aws-java-sdk-bedrock-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-bedrock/pom.xml	3561	1045	7dcf7db8	deflated	0c2db431207ff63b3b2d4c3c25f2bbe0fdd91296c3a4e4c25c6f4d208621917a
aws-java-sdk-bedrockruntime-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-bedrockruntime-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-bedrockruntime/pom.properties	128	122	0745182f	deflated	10e9c51402c7e3b540eea8eed2da692c46ced7d5242a72564055d42748aaa5dd
aws-java-sdk-bedrockruntime-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-bedrockruntime/pom.xml	3599	1053	e3672816	deflated	0c0f15ff2c2e32c0c3df5f7f356a7c56d1135a71f4f3ffb132adaa89bd93239d
aws-java-sdk-billingconductor-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-billingconductor-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-billingconductor/pom.properties	130	123	3aa745c3	deflated	7c699a06353550a02983715d62edad19e17971260fb3972d876ab7cc08aba46e
aws-java-sdk-billingconductor-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-billingconductor/pom.xml	3594	1051	59bc729b	deflated	136eb6e07a1ab6c3086f2bfa3f62d6a6a7705dd696c245162ef573c61119eb98
aws-java-sdk-braket-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-braket-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-braket/pom.properties	120	116	4197a69e	deflated	99bdc210035b72249d330e12452d0dc4b63e5a3a026a139555b72f9c51e6e6aa
aws-java-sdk-braket-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-braket/pom.xml	3535	1037	48710faf	deflated	4acaade24f0faf8aec61bd989a036447b0635a772d5637041454b7f2349dc660
aws-java-sdk-budgets-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-budgets-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-budgets/pom.properties	121	117	0f899e46	deflated	a8817fbbb58c5d6a5abcc1ab90b80571b9e9a0e38ca2384ea7f407d361d9d8df
aws-java-sdk-budgets-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-budgets/pom.xml	3552	1044	9f9b6c51	deflated	8a4e34416e0725539c0ed3c8f0af6243e6752799f9db9bbab959ee1c85f022dc
aws-java-sdk-chime-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-chime-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chime/pom.properties	119	114	a6c0dcb8	deflated	23ba68a96e55edae8d0596d56eb96877c0a840c0bf33e20b338f655e65b4669c
aws-java-sdk-chime-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chime/pom.xml	3551	1043	fc76f1ec	deflated	885b22b09951602b3320fabe14a11dd755933f63eed7b67f2edab71f5db64c3e
aws-java-sdk-chimesdkidentity-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-chimesdkidentity-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkidentity/pom.properties	130	123	6102a6a1	deflated	a526e9052979f5b5a710847c1f48fa1280008796353dba200a09038e616a32b0
aws-java-sdk-chimesdkidentity-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkidentity/pom.xml	3612	1054	fc18636d	deflated	d12e0b7876386944b49541cb34801f8a2661cc6f7f52932f437ff0364d209111
aws-java-sdk-chimesdkmediapipelines-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-chimesdkmediapipelines-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkmediapipelines/pom.properties	136	126	11e1fc4f	deflated	520faa66e5cd0f4020f8ae915740c2afbfb6312cb0f4f7537fd7558f8d0b1db8
aws-java-sdk-chimesdkmediapipelines-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkmediapipelines/pom.xml	3645	1065	35d78fb4	deflated	ece6f7540e70b7ccd99e1dd405b2b05e06ce995d6edfb6e6ea4ff6d3a2cbb6e8
aws-java-sdk-chimesdkmeetings-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-chimesdkmeetings-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkmeetings/pom.properties	130	122	db1626e6	deflated	c9b26f35da9bfc5f5f54e9dcd1e4d72669ac59675b404de542f1f3f3dacc87c6
aws-java-sdk-chimesdkmeetings-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkmeetings/pom.xml	3612	1057	cbd1f8f9	deflated	b578a666d7866723a1564c283295a43292e03307b8a6b1eb16f9d56831da26f1
aws-java-sdk-chimesdkmessaging-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-chimesdkmessaging-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkmessaging/pom.properties	131	122	78b6fb20	deflated	392d50b8f052e1b5b667af1e24300d5aa21d83fc5c90dd8511919afa3b0fe6b6
aws-java-sdk-chimesdkmessaging-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkmessaging/pom.xml	3617	1055	8db1c24a	deflated	ed2a30bb1bb44341ac2c1befd432b6c21038eb4431d246c635f3a57263a86f52
aws-java-sdk-chimesdkvoice-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-chimesdkvoice-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkvoice/pom.properties	127	120	412cdf0c	deflated	efc82ad36a0d10515d8a9b71244fb37d5b3e23ea558b1313841b4aac8c0e60ff
aws-java-sdk-chimesdkvoice-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-chimesdkvoice/pom.xml	3597	1052	2aa2b993	deflated	ec30f90456cf3238aa7138578bc27d4b9eb8d251c5e70489aafcd4bc653ebc5f
aws-java-sdk-cleanrooms-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-cleanrooms-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-cleanrooms/pom.properties	124	118	3b885f01	deflated	d2752679a259cfc36f883f2fd96d8a34544463d51362a05f630140dec25805b8
aws-java-sdk-cleanrooms-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-cleanrooms/pom.xml	3570	1049	e05e4f97	deflated	482a467def19878f591fdb68e916562f269c467ac1ceb894c2a9ecf454b21901
aws-java-sdk-cloud9-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-cloud9-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-cloud9/pom.properties	120	117	5a3c7384	deflated	b3db4db2e2dfdd56591ae93f03d3bbc3cae31620ef704632e12d79dda11ad9b2
aws-java-sdk-cloud9-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-cloud9/pom.xml	3547	1041	e74135b8	deflated	3de69279ac621a576335ce058dabdcb7797ccb0d2cb662908108e1b723e06a79
aws-java-sdk-cloudcontrolapi-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-cloudcontrolapi-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-cloudcontrolapi/pom.properties	129	122	d38f2821	deflated	ee1257255ca9726424d89291a5dbaf30bf9a7ee82024d010061852f616910207
aws-java-sdk-cloudcontrolapi-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-cloudcontrolapi/pom.xml	3598	1055	ee59a958	deflated	f0d81d24c8a2875c7debae2f0567724cd334faac2f6f78ce72cd3652f89ec8b3
aws-java-sdk-clouddirectory-1.12.564.jar	META-INF/MANIFEST.MF	130	108	08960c59	deflated	3361b4fae45527150983b918ea4f23f365809055f11e87101dc864076e083a81
aws-java-sdk-clouddirectory-1.12.564.jar	META-INF/maven/com.amazonaws/aws-java-sdk-clouddirectory/pom.properties	128	122	12ff39bc	deflated	ee80a3c1adfb4a5821d7be88432eaca8688e469d5aebf8b00f46c3999a99c048
